320,352,328,320,256,320,384,320,384,384,320,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,256,256,384,320,384,384,256,384,320,320,320,320,320,384,352
256,256,320,384,320,256,384,256,320,256,320,320,256,256,352,384,256,256,256,256,256,320,256,384,384,384,320,320,320,320,320,384,320,352,320,320,320,320,384,320,352,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,256,256,384,384,384,384
352,384,320,384,320,384,256,352,384,256,256,256,256,256,256,384,256,256,384,256,256,256,256,256,256,256,256,256,256,256,256,256,320,320,320,384,384,384,256,320,256,320,256,256,256,256,256,256,256,256,256,256,384,384,384,320,384,320,320,320,352,320,352,320
320,384,384,352,320,352,320,320,352,384,320,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,384,256,256,256,384,352,320,352,384,384,320,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
256,256,256,256,256,384,352,384,352,320,328,256,320,352,320,320,384,384,384,320,256,320,256,256,328,320,320,352,384,384,320,320,384,384,352,320,352,384,320,384,320,320,384,320,320,320,320,256,320,256,256,256,256,384,320,352,256,256,256,256,256,256,256,256
256,320,256,256,384,384,320,384,320,352,352,320,320,352,384,384,320,320,320,384,320,352,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,256,256,256,384,256,256,256,256,256,352,256,256,256,256,256,256,384
352,256,256,256,256,256,256,256,256,384,256,384,384,352,384,352,320,384,320,384,320,352,352,384,320,352,320,320,320,384,384,384,320,320,320,384,256,320,384,352,256,320,320,320,384,352,384,320,384,384,384,256,328,256,384,352,256,256,256,384,256,256,256,256
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,320,384,384,352,384,352,384,328,384,320,320,320,256,320,256,352,256,256,256,256,256,256,256,256,256,256,256,256,256,256,328,320,328,384,384,320,352,320,384,320,384,320,384,320,320
320,320,320,352,256,256,320,256,328,384,320,256,320,384,320,352,384,320,352,320,320,320,384,352,352,328,320,352,256,256,256,256,256,256,256,256,256,256,320,384,256,352,256,256,256,256,256,256,256,256,256,256,256,384,352,384,384,384,352,352,328,384,256,320
352,352,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,320,384,320,352,384,384,352,320,352,320,320,384,384,384,352,384,384,320,320,352,320,320,352,256,336,320,384,384,256,256,256,256,256,256,384,256,256,320,256,328,256,256,352,256,384
384,320,352,384,384,384,320,352,320,384,352,320,352,384,256,256,256,256,256,256,256,256,256,320,256,256,384,320,256,320,384,384,320,320,256,320,256,384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,256,256,256,256,320,256,256,320,352,256,256
320,320,320,384,320,384,320,320,384,320,320,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,352,352,384,384,320,320,384,384,320,384,320,320,384,320,320,328,320,384,320,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
256,256,384,256,384,384,384,384,384,256,320,328,256,384,320,320,256,384,256,256,256,256,328,384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,320,256,256,384,320,320,320,320,384,256,256,256,256,256,256,256,256,256,384,256,352,320,256,384,320
256,384,384,352,352,256,320,384,352,256,352,384,320,320,256,352,320,256,384,352,256,256,256,320,256,256,256,320,256,384,256,256,256,256,256,256,256,256,256,256,384,256,256,384,320,320,256,352,352,320,384,384,256,352,256,320,256,256,256,256,256,256,256,256
256,384,256,256,256,256,256,256,256,320,256,256,256,320,256,384,352,320,256,320,256,256,384,320,256,256,256,384,256,256,256,256,256,256,256,256,256,384,352,256,352,384,256,320,384,256,384,384,384,320,320,320,384,256,320,352,256,256,384,256,320,256,320,256
256,256,256,256,256,256,384,256,256,256,256,384,384,384,320,384,384,384,384,384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,256,384,320,352,384,320,384,320,320,384,320,320,320
320,320,320,256,256,320,352,256,256,384,384,256,256,352,256,320,384,320,320,384,320,352,320,320,352,352,320,384,320,384,352,320,320,320,256,384,384,256,256,384,320,256,384,320,352,352,352,320,256,384,352,352,384,384,328,384,384,384,320,256,320,352,320,256
256,256,256,256,256,256,256,384,256,256,256,256,256,256,256,256,256,256,256,256,256,320,384,384,320,384,320,320,384,320,320,336,320,384,384,256,384,256,256,256,256,256,256,352,256,256,256,256,256,320,352,320,384,384,384,320,384,256,320,256,384,256,384,328
320,384,384,256,352,328,320,256,384,256,256,256,256,256,256,384,352,256,320,256,384,256,384,256,384,384,384,320,320,352,384,320,352,384,384,352,320,384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,352,320,384,320,384,384
384,320,384,320,384,256,256,256,256,256,256,256,256,256,384,256,256,256,384,256,328,256,320,256,384,256,352,320,256,384,384,384,320,320,384,352,320,384,320,352,320,320,384,384,320,320,256,352,320,320,384,384,256,256,256,256,256,256,256,256,352,320,384,256
320,320,384,352,384,384,320,352,256,256,384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,352,256,256,256,256,320,384,384,384,256,256,256,256,256,256,320,256,256,256,256,256,256,256,256,256,256
384,328,320,320,320,320,320,384,320,384,320,320,384,320,320,320,384,320,320,256,256,256,256,256,256,256,256,256,256,384,256,256,352,320,384,352,320,320,384,320,384,320,352,320,320,320,352,352,320,352,352,328,320,320,320,320,384,384,256,256,256,256,256,256
256,256,256,256,256,256,256,256,256,256,384,256,256,256,256,256,384,320,352,320,320,384,256,256,256,384,320,256,256,256,256,256,256,256,256,384,352,320,352,256,320,384,320,352,352,320,320,384,384,320,320,384,320,352,384,320,384,384,384,384,320,320,320,256
256,256,256,256,384,256,384,256,320,320,384,384,256,320,320,320,384,352,320,320,320,384,384,352,384,384,320,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,328,384,384,352,352,320,256,352,256,384,256,256,256,256,256,256,256,256
256,256,256,256,256,256,256,320,328,256,328,384,384,320,320,328,384,320,320,384,384,320,384,352,384,320,384,320,320,352,320,320,256,256,256,256,256,256,256,256,256,256,256,256,384,384,352,352,320,384,256,256,256,320,352,320,352,384,384,352,352,256,256,256
256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,328,256,320,320,352,352,328,328,384,384,256,384,384,256,256,256,256,384,384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,352,256,320,320,384,320,320,320,384,320,384
328,320,320,320,352,352,384,256,256,384,320,320,256,256,320,256,384,256,320,256,384,320,320,352,320,384,320,384,320,384,320,384,384,352,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,256,384,320,384,320,320,320,352,352,320,384
384,384,352,328,328,320,352,384,320,384,256,256,256,256,256,256,256,256,256,256,256,256,320,384,384,256,384,384,320,384,352,320,384,320,352,320,352,384,320,384,320,384,320,320,320,384,320,320,320,384,320,320,256,256,256,256,256,256,384,320,320,320,256,320
384,384,352,320,320,352,320,320,384,320,352,384,384,256,256,256,256,384,256,256,256,256,256,256,256,384,352,256,384,384,256,384,256,256,320,384,256,384,384,320,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
256,256,256,384,320,384,328,384,256,256,256,384,320,320,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,256,256,384,256,384,320,256,288,256,320,320,288,256,256,256,256,288,288,256,384,384,384,384,320,288,384,320,352,384,384,256
256,256,256,256,256,256,256,256,256,256,320,320,384,384,352,320,320,384,384,384,384,352,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,256,384,384,320,384,320,320,320,384,384,256,256,256,256,256,256,256,256,256,256,256,320,384,384,328,384,320
384,384,384,320,352,256,384,256,256,320,256,256,256,320,320,256,384,320,320,352,320,352,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,256,256,320,320,320,320,320,320,352,352,352,320,256,384,384,384,384,320,320,352,256,256,256,256,256,256
256,256,256,256,256,256,384,256,320,328,320,352,328,352,384,320,384,384,256,256,256,256,256,256,256,256,256,256,320,256,320,352,352,384,384,384,384,320,256,320,384,384,256,320,256,384,256,256,256,256,256,256,256,256,256,256,352,384,256,320,352,256,384,320
320,256,320,256,384,384,352,256,256,384,320,320,256,256,256,256,256,256,256,256,320,384,352,320,320,320,256,256,384,256,384,320,384,320,384,320,352,384,320,384,320,384,256,256,256,256,256,256,384,256,256,256,256,256,256,256,256,256,256,328,256,384,384,320
320,352,328,384,384,384,384,328,256,256,256,256,256,256,256,256,256,256,384,256,384,320,384,352,352,384,320,328,320,256,256,256,256,256,256,256,256,256,256,256,320,320,256,352,320,384,320,384,328,384,256,320,352,256,256,256,256,384,320,256,320,352,328,352
320,352,384,384,352,352,256,256,256,256,256,256,256,256,256,256,256,256,256,256,320,384,352,384,320,384,320,320,256,320,352,384,320,320,256,256,384,256,256,256,384,384,320,384,256,256,320,384,256,256,256,256,256,256,352,384,384,384,352,256,384,320,320,384
320,384,320,384,256,256,256,256,384,256,256,256,256,384,320,320,384,320,384,328,352,384,352,320,320,384,352,256,256,256,256,256,256,256,256,320,384,384,320,384,384,352,320,384,384,352,256,256,256,256,256,256,256,256,256,256,256,256,256,328,256,256,320,384
256,320,384,320,320,256,256,256,256,256,256,256,320,256,256,384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,352,384,384,256,384,384,320,320,384,384,384,328,320,320,352,320,384,384,352,352,320,352,320,384,256,384,384,320,320,384,352,320,320,384
384,384,352,320,320,320,328,320,320,320,320,320,384,320,384,320,256,256,256,256,256,256,256,256,256,256,256,256,256,320,256,352,320,320,352,256,256,256,320,384,256,256,256,256,256,256,256,256,256,256,384,256,352,256,256,256,256,256,256,256,256,256,256,256
256,256,320,384,320,384,352,352,320,320,384,320,328,384,320,384,384,320,352,320,384,320,384,320,256,256,384,256,256,256,256,256,384,256,320,256,384,320,320,256,320,384,320,384,352,384,384,320,320,256,384,256,256,256,256,256,256,320,256,320,256,256,256,256
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,256,384,320,352,256,256,320,320,256,256,256,256,256,256,256,256,256,320,256,320,256,384,384,384,352,384,320,320,320,384,320,320,320,384,320,320,320,320,352,384,352,256,256,256,320,256,256
256,256,256,320,352,256,256,256,384,256,256,256,384,352,320,320,352,320,384,320,320,320,320,320,384,320,384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,352,320,384,384,352,320,256,256,256,256,256,256
256,256,256,256,256,256,256,256,256,256,256,256,256,384,320,384,328,320,320,384,256,328,320,256,256,384,384,320,384,320,384,320,352,320,320,320,256,384,320,384,384,384,256,320,352,256,320,320,320,320,320,384,352,320,384,352,352,384,320,320,384,384,352,320
328,320,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,256,320,320,256,384,352,256,256,256,384,256,384,352,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,256,384,320,256,256,384,384,256
256,384,320,384,320,384,352,352,320,320,320,320,256,256,256,256,256,256,256,256,384,384,352,384,352,320,328,320,320,352,320,320,352,320,320,352,352,384,256,384,384,384,320,320,384,320,352,320,320,320,384,328,352,352,320,320,352,320,320,352,352,320,352,320
384,384,384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,336,256,352,320,384,320,320,384,320,320,320,320,384,320,384,320,320,320,320,320,320,320,320,320,320,384,256,256,256,256,256,256,256,256,320,384,320,320,384,320,320,320,384,320
384,384,384,384,256,352,320,320,256,384,256,320,256,320,384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,256,384,320,256,320,256,320,320,352,320,256,256,256,256,256,256,256,256,256,256,256,384,328,256,384,320,320,320,384,352
320,320,352,320,320,320,384,328,384,352,320,320,320,384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,320,352,352,352,320,328,384,320,320,320,320,320,320,320,384,320,320,320,320,320,352,384,384,320,384,328,320,256,256,256,256,256
256,256,256,256,256,256,328,384,320,320,320,384,352,320,384,320,256,256,256,256,320,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,328,352,256,256,256,384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
256,256,256,256,256,320,384,352,384,384,384,320,384,384,320,320,320,384,320,320,320,320,352,352,352,320,352,384,384,384,384,256,256,256,256,256,256,320,320,384,384,320,384,320,384,320,384,384,384,384,384,320,384,384,384,384,320,384,256,256,256,256,256,256
384,256,256,256,256,256,256,256,256,256,256,256,384,256,320,384,352,384,384,320,352,320,328,256,256,256,256,256,384,256,256,256,256,256,256,384,384,256,256,256,256,320,384,256,384,320,384,320,352,384,384,384,384,384,384,384,384,320,384,384,384,320,256,256
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,328,384,352,352,352,352,320,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,352,256,256,256,384,256,384,256,384,256,352,384
320,384,256,256,256,256,256,256,256,384,256,352,320,256,256,320,320,352,256,320,352,328,384,320,352,320,320,328,384,320,320,320,352,352,352,384,320,320,256,384,256,256,256,256,256,256,256,256,256,256,384,256,384,320,384,328,384,320,384,352,256,256,256,320
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,352,384,256,328,320,352,352,352,384,352,384,320,384,320,384,256,384,352,256,256,256,256,256,256,352,352,320,256,256,320,320,352,320,320,352,384,320,384
384,352,384,320,352,256,320,320,256,256,256,384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,384,384,320,384,256,320,256,352,352,320,320,320,320,320,328,384,384,320,384,320,256,256,256,256,256,256,256,256,256,256,384,384,384,384,352,384
320,320,384,384,320,256,256,352,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,256,352,320,384,384,352,352,320,328,320,256,256,256,128,384,256,256,256,256,320,384,384,384,416,448,384,384,320,256,384,256
288,320,288,384,288,384,320,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,320,320,320,288,288,288,384,384,384,384,256,256,256,256,256,256,256,256,256,384,256,256,320,256,320,384,384,384,328,320,328,384,320,384,256,256,256,256,256,256,256
256,256,256,256,320,352,320,352,320,320,384,352,320,320,256,352,256,352,256,256,328,256,256,256,256,320,256,384,320,384,320,320,256,256,256,256,384,256,256,256,256,256,256,256,256,256,256,256,384,256,256,384,384,384,352,320,384,352,320,320,256,256,256,320
256,384,320,256,256,256,256,256,256,256,256,256,256,256,256,320,320,328,256,320,384,384,320,384,384,384,256,320,384,256,256,256,256,256,256,256,256,256,328,320,256,384,384,320,352,352,320,384,256,320,384,256,256,320,352,320,384,256,384,256,256,256,256,256
256,384,256,384,256,256,352,352,320,384,256,384,384,384,320,328,352,384,320,320,352,384,384,256,256,256,256,256,256,384,256,256,256,256,256,320,256,256,384,384,256,384,256,384,256,384,320,320,328,320,256,256,256,256,256,256,256,256,256,384,256,256,256,256
256,256,256,384,256,256,320,256,320,320,352,384,352,384,352,352,384,320,320,256,256,256,256,256,256,256,256,256,384,320,320,320,384,352,320,328,320,320,256,384,256,256,384,256,256,256,256,256,256,256,384,256,384,384,320,352,352,384,352,256,384,256,256,256
256,256,256,256,256,352,256,384,256,384,256,256,320,320,320,320,352,256,256,256,256,256,256,256,256,256,256,256,256,352,352,320,320,384,384,256,320,328,256,256,256,256,256,256,256,256,256,256,256,352,256,320,320,384,256,320,320,320,384,352,320,256,256,256
256,320,328,320,320,256,256,352,256,352,256,320,320,256,256,256,256,256,256,256,256,256,256,320,328,320,320,384,320,384,320,384,384,352,320,320,256,256,256,256,256,256,256,328,256,256,320,256,320,384,352,320,320,320,328,320,320,320,256,352,256,256,256,256
256,256,256,384,256,384,256,320,256,384,256,256,256,256,256,256,256,256,256,256,256,256,256,352,256,256,256,256,384,320,320,352,384,320,320,320,256,256,256,320,256,256,256,256,256,320,256,352,320,384,384,256,384,320,256,256,256,256,384,256,256,256,320,384
256,256,256,384,256,256,320,320,320,256,320,384,320,384,384,328,320,328,352,320,352,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,256,384,384,320,384,320,320,320,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256
256,352,256,384,384,352,320,384,320,256,256,384,352,256,320,256,256,384,256,256,256,384,256,320,256,384,256,352,256,256,256,256,256,256,256,256,256,256,256,256,384,256,256,320,384,384,256,320,256,256,256,384,328,256,256,288,256,256,256,128,256,256,416,384
448,416,392,416,320,384,256,256,256,384,320,320,288,288,256,256,256,256,256,256,256,256,256,256,256,256,256,288,264,256,384,352,352,320,288,384,384,384,384,384,328,256,256,256,256,288,256,256,256,384,256,256,384,384,320,320,384,320,352,384,328,320,384,352
352,256,256,256,256,256,256,256,256,256,384,256,384,384,320,320,384,320,320,328,320,352,352,320,256,320,256,256,256,256,256,256,256,384,384,320,384,320,384,320,320,256,256,256,256,384,256,256,256,256,384,256,256,256,256,256,256,256,256,256,320,320,384,352
